,"episode","week","Total_hosp","new_hosp","new_deaths","H_term","D_term","Lockdown_term","reward","action","delta","k0","error","initial_stage"
4052,675,14,207.171505480656,285.644837730547,33.7265487679415,285.644837730547,33.7265487679415,280.334489913005,-599.705876411494,44,0.4,0,"False","good"
4053,675,16,452.291697500896,596.016391579529,82.0871464268394,596.016391579529,82.0871464268394,299.745283739865,-977.848821746234,1,0,0.1,"False","good"
4054,675,18,909.830001514324,1115.16337790162,170.526644723621,1115.16337790162,170.526644723621,365.013072758063,-1650.7030953833,37,0.3,0.4,"False","good"
4055,675,20,1498.50738774653,1823.24124194865,251.05474850712,1823.24124194865,251.05474850712,271.080116790973,-2345.37610724674,0,0,0,"False","good"
4056,676,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,104,0,0,"False","bad"
4057,676,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
4058,676,14,85184.8031228941,3175.43234926533,4180.06428925712,15877.1617463267,4180.06428925712,177.754944895373,-20234.9809804791,43,0.3,1,"False","bad"
4059,676,16,42900.5026905891,206.389122130442,629.224463799565,1031.94561065221,629.224463799565,213.271698472608,-1874.44177292439,2,0,0.2,"False","bad"
4060,676,18,21658.7136545077,42.146777156209,90.8516852658236,210.733885781045,90.8516852658236,309.388015829828,-610.973586876697,8,0,0.8,"False","bad"
4061,676,20,10937.071127375,5.08203088062915,12.9732265502462,25.4101544031457,12.9732265502462,188.096407569247,-226.479788522639,0,0,0,"False","bad"
4062,677,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,106,0,0,"False","med"
4063,677,12,162737.043769726,218099.679756533,29808.266820277,1090498.39878266,29808.266820277,165.967418443453,-1120472.63302139,0,0,0,"False","med"
4064,677,14,163243.161911496,138125.46665261,41870.2938790708,690627.333263052,41870.2938790708,297.35638232137,-732794.983524444,65,0.5,1,"False","med"
4065,677,16,92455.0205441205,23230.5910648105,14271.3273706865,116152.955324053,14271.3273706865,165.967418443453,-130590.250113183,0,0,0,"False","med"
4066,677,18,58608.7041154564,20983.1756424945,5803.88204474575,104915.878212472,5803.88204474575,194.438552319844,-110914.198809538,13,0.1,0.2,"False","med"
4067,677,20,40222.540765203,18507.9828758966,4212.94329564053,92539.9143794829,4212.94329564053,99.5804510660718,-96852.4381261895,0,0,0,"False","med"
4068,678,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,47,0,0,"False","med"
4069,678,12,154338.562012018,203773.310399508,29129.0966001093,1018866.55199754,29129.0966001093,179.847170243919,-1048175.4957679,1,0,0.1,"False","med"
4070,678,14,158994.739908827,137290.138768125,38987.4036350656,686450.693840624,38987.4036350656,262.753459870929,-725700.85093556,40,0.3,0.7,"False","med"
4071,678,16,98087.9791417428,35976.0776926282,17048.1719069664,179880.388463141,17048.1719069664,179.847170243919,-197108.407540351,1,0,0.1,"False","med"
4072,678,18,60425.939601722,19789.9198542572,7244.57790793539,98949.599271286,7244.57790793539,249.621114834673,-106443.798294056,28,0.2,0.6,"False","med"
4073,678,20,34411.2956956915,7502.2925392529,2907.43019077239,37511.4626962645,2907.43019077239,149.872641869933,-40568.7655289068,1,0,0.1,"False","med"
4074,679,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,41,0,0,"False","bad"
4075,679,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
4076,679,14,85918.8250403744,4310.61282403723,4289.71711912681,21553.0641201861,4289.71711912681,100.920416368682,-25943.7016556816,44,0.4,0,"False","bad"
4077,679,16,43585.8673573042,791.206376840533,879.070305457381,3956.03188420266,879.070305457381,197.831887268311,-5032.93407692836,1,0,0.1,"False","bad"
4078,679,18,22027.9553404135,118.705008285481,167.424934242172,593.525041427405,167.424934242172,313.819645912638,-1074.76962158222,31,0.2,0.9,"False","bad"
4079,679,20,11121.5333573709,9.6569013622398,25.3622943606001,48.284506811199,25.3622943606001,203.826792943108,-277.473594114907,1,0,0.1,"False","bad"
4080,680,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,86,0,0,"False","good"
4081,680,12,52.3573402741574,63.6198337405374,10.6300605964892,63.6198337405374,10.6300605964892,369.665510086995,-443.915404424022,4,0,0.4,"False","good"
4082,680,14,74.1666951911159,79.7465698256821,13.8812731086366,79.7465698256821,13.8812731086366,369.665510086995,-463.293353021314,4,0,0.4,"False","good"
4083,680,16,122.704201476534,146.735800542283,19.1573204852568,146.735800542283,19.1573204852568,299.745283739865,-465.638404767405,1,0,0.1,"False","good"
4084,680,18,228.316664907565,270.350726970355,42.7625938068866,270.350726970355,42.7625938068866,395.085267351857,-708.198588129099,38,0.3,0.5,"False","good"
4085,680,20,328.259976910854,375.589338236296,54.6816579788448,375.589338236296,54.6816579788448,276.612364072422,-706.883360287563,0,0,0,"False","good"
4086,681,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,86,0,0,"False","bad"
4087,681,12,168007.456378352,21807.2709850729,21545.364410507,109036.354925364,21545.364410507,165.967418443453,-130747.686754315,0,0,0,"False","bad"
4088,681,14,86181.8361155476,4461.52729679597,4414.63465068848,22307.6364839798,4414.63465068848,110.476830321281,-26832.7479649896,89,0.8,0.1,"False","bad"
4089,681,16,43559.7220676686,554.507669753592,859.952578958878,2772.53834876796,859.952578958878,182.564160287798,-3815.05508801464,0,0,0,"False","bad"
4090,681,18,21994.627093258,77.4173572543961,143.464373613499,387.08678627198,143.464373613499,303.91999888554,-834.471158771019,74,0.6,0.8,"False","bad"
4091,681,20,11104.9887686563,7.40245722330531,20.8648639150829,37.0122861165266,20.8648639150829,188.096407569247,-245.973557600856,0,0,0,"False","bad"
4092,682,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,27,0,0,"False","bad"
4093,682,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
4094,682,14,85429.3039856166,3548.91111053646,4222.19766998834,17744.5555526823,4222.19766998834,152.189391952295,-22118.9426146229,116,1,0.6,"False","bad"
4095,682,16,43090.7739526191,345.538529411307,708.188362117882,1727.69264705653,708.188362117882,182.564160287798,-2618.44516946221,0,0,0,"False","bad"
4096,682,18,21762.7094947457,66.299106588978,113.044202872136,331.49553294489,113.044202872136,316.222974965364,-760.76271078239,75,0.6,0.9,"False","bad"
4097,682,20,10989.0348275639,6.48430336499666,16.5774107164312,32.4215168249833,16.5774107164312,188.096407569247,-237.095335110661,0,0,0,"False","bad"
4098,683,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,44,0,0,"False","good"
4099,683,12,63.1923012044616,83.1197408858211,11.4184811632444,83.1197408858211,11.4184811632444,323.138937079708,-417.677159128774,2,0,0.2,"False","good"
4100,683,14,144.237651002081,186.82362189978,24.5490141915528,186.82362189978,24.5490141915528,325,-536.372636091333,24,0.2,0.2,"False","good"
4101,683,16,284.807114330955,358.834464917985,49.8445256546581,358.834464917985,49.8445256546581,323.138937079708,-731.817927652352,2,0,0.2,"False","good"
4102,683,18,664.298273602441,875.644711916566,107.941866152506,875.644711916566,107.941866152506,295.574219726953,-1279.16079779602,23,0.2,0.1,"False","good"
4103,683,20,1846.12154485036,2618.3004383482,282.804901688511,5236.60087669641,282.804901688511,265.547869509525,-5784.95364789444,0,0,0,"False","good"
4104,684,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,44,0,0,"False","bad"
4105,684,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
4106,684,14,85998.1854516404,4439.92866974631,4292.62865110592,22199.6433487315,4292.62865110592,99.913565109283,-26592.1855649467,11,0.1,0,"False","bad"
4107,684,16,43760.1916581289,1002.46598794684,913.980712077769,5012.3299397342,913.980712077769,197.831887268311,-6124.14253908028,1,0,0.1,"False","bad"
4108,684,18,22130.6305786735,152.444940209411,191.758824797443,762.224701047056,191.758824797443,325.266473193345,-1279.24999903784,32,0.2,1,"False","bad"
4109,684,20,11171.8238998681,9.64423480539081,29.0010556530766,48.221174026954,29.0010556530766,203.826792943108,-281.049022623139,1,0,0.1,"False","bad"
4110,685,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,103,0,0,"False","med"
4111,685,12,146233.382395965,189997.924451894,28456.8257722192,949989.622259471,28456.8257722192,193.883362247825,-978640.331393938,2,0,0.2,"False","med"
4112,685,14,142339.677544981,116950.966293659,34532.8791072796,584754.831468295,34532.8791072796,261.630564510616,-619549.341140085,18,0.1,0.7,"False","med"
4113,685,16,89529.683457876,34732.655404959,14966.7734224847,173663.277024795,14966.7734224847,179.847170243919,-188809.897617523,1,0,0.1,"False","med"
4114,685,18,56206.2536756499,19733.8710866091,7003.79897212445,98669.3554330455,7003.79897212445,262.192012190772,-105935.346417361,29,0.2,0.7,"False","med"
4115,685,20,31757.1827542711,6613.27260349095,2693.19193566717,33066.3630174548,2693.19193566717,149.872641869933,-35909.4275949919,1,0,0.1,"False","med"
4116,686,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,37,0,0,"False","good"
4117,686,12,40.6478893551835,43.7990111672593,9.61074501426482,43.7990111672593,9.61074501426482,435.125624064329,-488.535380245853,7,0,0.7,"False","good"
4118,686,14,46.0828616869322,45.5736414188421,7.32503151952516,45.5736414188421,7.32503151952516,276.612364072422,-329.511037010789,0,0,0,"False","good"
4119,686,16,98.5867218133889,123.738582462199,15.840432572643,123.738582462199,15.840432572643,348.393653339844,-487.972668374686,25,0.2,0.3,"False","good"
4120,686,18,207.046934414498,273.794991552829,32.5811097025623,273.794991552829,32.5811097025623,276.612364072422,-582.988465327813,0,0,0,"False","good"
4121,686,20,473.25973377223,598.045492906828,87.5266950152431,598.045492906828,87.5266950152431,394.149521218264,-1079.72170914034,27,0.2,0.5,"False","good"
4122,687,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,37,0,0,"False","med"
4123,687,12,138456.607236705,176854.587939799,27792.6743508408,884272.939698997,27792.6743508408,207.919554251731,-912273.533604089,3,0,0.3,"False","med"
4124,687,14,139801.78177164,119134.675562548,31785.9388362858,595673.377812739,31785.9388362858,221.799306052197,-627681.115955077,4,0,0.4,"False","med"
4125,687,16,99321.1843223912,52060.2763048949,18508.5785720061,260301.381524475,18508.5785720061,221.799306052197,-279031.759402533,4,0,0.4,"False","med"
4126,687,18,64885.1095914404,26774.4870366662,8738.79257004237,133872.435183331,8738.79257004237,193.883362247825,-142805.111115621,2,0,0.2,"False","med"
4127,687,20,44018.0704226623,19568.847021814,5291.69967459169,97844.2351090701,5291.69967459169,207.919554251731,-103343.854337914,3,0,0.3,"False","med"
4128,688,10,319914.281494343,164084.325638713,88531.5262166299,820421.628193563,88531.5262166299,165.967418443453,-909119.121828636,77,0,0,"False","bad"
4129,688,12,167631.713968351,21213.8458374937,21500.2644121293,106069.229187468,21500.2644121293,179.847170243919,-127749.340769842,1,0,0.1,"False","bad"
4130,688,14,85839.098655081,4185.4848662524,4278.55955375336,20927.424331262,4278.55955375336,109.248267448961,-25315.2321524643,45,0.4,0.1,"False","bad"
4131,688,16,43503.2762054292,714.72741613791,849.553522357073,3573.63708068955,849.553522357073,197.831887268311,-4621.02249031493,1,0,0.1,"False","bad"
4132,688,18,22015.5427828805,159.433929465461,162.695982139435,797.169647327307,162.695982139435,184.410054263363,-1144.27568373011,33,0.3,0,"False","bad"
4133,688,20,11133.5403035208,41.2353444803432,35.2440265805682,206.176722401716,35.2440265805682,203.826792943108,-445.247541925393,1,0,0.1,"False","bad"
4134,689,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,35,0,0,"False","med"
4135,689,12,162737.043769726,218099.679756533,29808.266820277,1090498.39878266,29808.266820277,165.967418443453,-1120472.63302139,0,0,0,"False","med"
4136,689,14,205972.929272006,205454.550132156,47731.0680931501,1027272.75066078,47731.0680931501,169.268900789015,-1075173.08765472,66,0.6,0,"False","med"
4137,689,16,141082.247660554,71586.121077853,31440.1270128215,357930.605389265,31440.1270128215,179.847170243919,-389550.57957233,1,0,0.1,"False","med"
4138,689,18,82681.1046861338,22983.3083660846,11750.8883940144,114916.541830423,11750.8883940144,274.106063484377,-126941.536287922,30,0.2,0.8,"False","med"
4139,689,20,43826.5747639614,4891.64483628416,3084.63619079871,24458.2241814208,3084.63619079871,107.908302146351,-27650.7686743659,1,0,0.1,"False","med"
4140,690,10,59033.9509196679,94349.8400341852,8639.44316550928,471749.200170926,8639.44316550928,165.967418443453,-480554.610754879,46,0,0,"False","med"
4141,690,12,162737.043769726,218099.679756533,29808.266820277,1090498.39878266,29808.266820277,165.967418443453,-1120472.63302139,0,0,0,"False","med"
4142,690,14,192997.804061148,184782.295114432,45987.7808872999,923911.475572158,45987.7808872999,211.221036597293,-970110.477496055,69,0.6,0.3,"False","med"
4143,690,16,127742.164151564,59299.8915249552,26148.5241250315,296499.457624776,26148.5241250315,165.967418443453,-322813.949168251,0,0,0,"False","med"
4144,690,18,80706.7112251417,29688.8365701414,11212.2155590871,148444.182850707,11212.2155590871,237.606350483133,-159894.004760277,49,0.4,0.5,"False","med"
4145,690,20,46265.9519811294,10798.8098323531,4440.12917696456,53994.0491617653,4440.12917696456,99.5804510660718,-58533.7587897959,0,0,0,"False","med"
4146,691,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,101,0,0,"False","good"
4147,691,12,77.2981679824308,109.889241620155,12.3168196794996,109.889241620155,12.3168196794996,276.612364072422,-398.818425372076,0,0,0,"False","good"
4148,691,14,146.022202787286,172.153102863394,31.1179396144031,172.153102863394,31.1179396144031,460.484846796272,-663.755889274069,74,0.6,0.8,"False","good"
4149,691,16,138.664712263291,117.874466522934,23.1438966538944,117.874466522934,23.1438966538944,276.612364072422,-417.63072724925,0,0,0,"False","good"
4150,691,18,155.524705778915,139.95193213386,30.3557575419727,139.95193213386,30.3557575419727,494.689052607178,-664.99674228301,54,0.4,1,"False","good"
4151,691,20,108.393965794661,55.6859163893115,14.2712437085153,55.6859163893115,14.2712437085153,299.745283739865,-369.702443837692,1,0,0.1,"False","good"
4152,692,10,28.5239789247833,50.8487120011643,7.29137387950124,50.8487120011643,7.29137387950124,276.612364072422,-334.752449953087,101,0,0,"False","good"
4153,692,12,69.7823411959266,95.4471166374927,11.8525225507656,95.4471166374927,11.8525225507656,299.745283739865,-407.044922928123,1,0,0.1,"False","good"
4154,692,14,137.62686280405,166.116659472437,26.8457384356524,166.116659472437,26.8457384356524,414.174128470831,-607.13652637892,6,0,0.6,"False","good"
4155,692,16,147.759058207028,133.258549568154,28.0516898325245,133.258549568154,28.0516898325245,369.665510086995,-530.975749487674,4,0,0.4,"False","good"
4156,692,18,169.440630421319,159.441057502599,28.9566160968135,159.441057502599,28.9566160968135,369.665510086995,-558.063183686408,4,0,0.4,"False","good"
